Year,Country,Description,Deaths,ByTeslaCount,ByOtherPartyCount,ByUndeterminedCount,ByInanimateObjectCount,PedestrianInvolvedCount,MotorcycleInvolvedCount,AutoPilotOnCount
2019,Austria,Tesla strikes impact attenuator,1,0,1,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,0,1,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,0,1,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,0,0,0,1,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,1,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,0,0,1,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,1,0,0
2019,Austria,Tesla strikes impact attenuator,1,0,1,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,0,0,1,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,0,0,1,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,1,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,1,0
2019,Austria,Tesla strikes impact attenuator,1,0,1,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,1,0
2019,Austria,Tesla strikes impact attenuator,1,0,1,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,1,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,1,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,1,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,1,0,0
2019,Austria,Tesla strikes impact attenuator,1,0,1,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,0,0,1,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,0,1,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,1,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,0,1,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,1
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,Austria,Tesla strikes impact attenuator,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,0,1,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,0,1,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,0,1,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,0,1,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,0,0,0,1,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,1,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,0,0,1,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,1,0,0
2019,USA,Tesla in multi vehicle crash,1,0,1,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,0,0,1,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,0,0,1,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,1,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,1,0
2019,USA,Tesla in multi vehicle crash,1,0,1,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,1,0
2019,USA,Tesla in multi vehicle crash,1,0,1,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,1,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,1,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,1,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,1,0,0
2019,USA,Tesla in multi vehicle crash,1,0,1,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,0,0,1,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,0,1,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,1,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,0,1,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,1
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,USA,Tesla in multi vehicle crash,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,0,0,0,1,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,0,0,1,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,Germany,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,0,0,1,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,0,0,1,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,1,0
2019,Germany,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,1,0
2019,Germany,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,1,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,Germany,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,0,0,1,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,1,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,0,1,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,1
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,Germany,Tesla kills pedestrian,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,0,0,0,1,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,0,0,1,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Wrong way driver strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,0,0,1,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,0,0,1,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,1,0
2019,USA,Wrong way driver strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,1,0
2019,USA,Wrong way driver strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,1,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Wrong way driver strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,0,0,1,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,1,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,0,1,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,1
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Wrong way driver strikes Tesla,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,0,1,0,0,0,0,0
2019,USA,Two car collision,1,0,1,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,0,1,0,0,0,0,0
2019,USA,Two car collision,1,0,1,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,0,0,0,1,0,0,0
2019,USA,Two car collision,1,1,0,0,0,1,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,0,0,1,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,1,0,0
2019,USA,Two car collision,1,0,1,0,0,0,0,0
2019,USA,Two car collision,1,0,0,1,0,0,0,0
2019,USA,Two car collision,1,0,0,1,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,1,0,0
2019,USA,Two car collision,1,1,0,0,0,0,1,0
2019,USA,Two car collision,1,0,1,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,1,0
2019,USA,Two car collision,1,0,1,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,1,0
2019,USA,Two car collision,1,1,0,0,0,1,0,0
2019,USA,Two car collision,1,1,0,0,0,1,0,0
2019,USA,Two car collision,1,1,0,0,0,1,0,0
2019,USA,Two car collision,1,0,1,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,0,0,1,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,0,1,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,1,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,0,1,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,1
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,USA,Two car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,0,1,0,0,0,0,0
2019,Norway,Three car collision,1,0,1,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,0,1,0,0,0,0,0
2019,Norway,Three car collision,1,0,1,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,0,0,0,1,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,1,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,0,0,1,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,1,0,0
2019,Norway,Three car collision,1,0,1,0,0,0,0,0
2019,Norway,Three car collision,1,0,0,1,0,0,0,0
2019,Norway,Three car collision,1,0,0,1,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,1,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,1,0
2019,Norway,Three car collision,1,0,1,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,1,0
2019,Norway,Three car collision,1,0,1,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,1,0
2019,Norway,Three car collision,1,1,0,0,0,1,0,0
2019,Norway,Three car collision,1,1,0,0,0,1,0,0
2019,Norway,Three car collision,1,1,0,0,0,1,0,0
2019,Norway,Three car collision,1,0,1,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,0,0,1,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,0,1,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,1,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,0,1,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,1
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,Norway,Three car collision,1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,1,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,1,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,1,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,1,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,0,0,1,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,1,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,0,1,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,1,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,1,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,0,1,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,0,1,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,1,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,1,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,1,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,1,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,1,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,1,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,1,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,1,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,1,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,1,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,0,1,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,1,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,1,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,0,1,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,1
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,USA,"Man thrown from vehicle, struck by Tesla",1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,1,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,1,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,1,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,1,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,0,0,1,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,1,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,0,1,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,1,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,1,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,0,1,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,0,1,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,1,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,1,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,1,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,1,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,1,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,1,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,1,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,1,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,1,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,1,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,0,1,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,1,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,1,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,0,1,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,1
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,Germany,Tesla turns into oncoming motorcyclist,1,1,0,0,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,1,0,0,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,1,0,0,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,0,1,0,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,0,1,0,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,1,0,0,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,0,1,0,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,0,1,0,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,1,0,0,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,0,0,0,1,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,1,0,0,0,1,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,1,0,0,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,1,0,0,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,0,0,1,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,1,0,0,0,1,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,0,1,0,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,0,0,1,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,0,0,1,0,0,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,1,0,0,0,1,0,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,1,0,0,0,0,1,0
2019,USA,"Wrong way driver strikes Tesla, Tesla burns",1,0,1,0,0,0,0,0
